
央视频道,#genre#
CCTV15音乐,https://piccpndali.v.myalicdn.com/audio/cctv15_2.m3u8$LR•IPV4•12『线路11』
CCTV15音乐,http://113.57.111.4:1111/tsfile/live/0015_1.m3u8$LR•IPV4•12『线路12』
CCTV16奥林匹克,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225893/index.m3u8$LR•IPV6•12『线路1』
CCTV16奥林匹克,http://a21709.tv.netsite.cc/proxy/2055404079/2055404079.m3u8$LR•IPV4•12『线路2』
CCTV16奥林匹克,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8$LR•IPV4•12『线路3』
CCTV16奥林匹克,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221227162/index.m3u8$LR•IPV4•12『线路4』
CCTV16奥林匹克,https://migu.188766.xyz/?migutoken=eda82b340e2efaedc007fddfaf1c7c28&id=CCTV16&pp=1$LR•IPV4•12『线路5』
CCTV16奥林匹克,http://58.17.48.228:808/hls/25/index.m3u8$LR•IPV4•12『线路6』
CCTV16奥林匹克,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227002/1.m3u8?$LR•IPV6•12『线路7』
CCTV16奥林匹克,http://livetv.wqwqwq.sbs/gaoma/cctv4k16.m3u8$LR•IPV4•12『线路8』
CCTV16奥林匹克,http://58.17.48.228:808/hls/25/index.m3u8$LR•IPV4•12『线路9』
CCTV16奥林匹克,http://183.11.239.36:808/hls/169/index.m3u8$LR•IPV4•12『线路10』
CCTV16奥林匹克,https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8$LR•IPV4•12『线路11』
CCTV16奥林匹克,http://drive.mxmy.net:8888/udp/239.3.1.184:8001$LR•IPV4•12『线路12』
CCTV17农业农村,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8$LR•IPV6•13『线路1』
CCTV17农业农村,http://a21709.tv.netsite.cc/proxy/199561397/199561397.m3u8$LR•IPV4•13『线路2』
CCTV17农业农村,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8$LR•IPV4•13『线路3』
CCTV17农业农村,http://8.138.7.223/tv/dl/douyincdn.php?id=16$LR•IPV4•13『线路4』
CCTV17农业农村,http://8.138.7.223/tv/dl/careryun.php?id=19$LR•IPV4•13『线路5』
CCTV17农业农村,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8$LR•IPV4•13『线路6』
CCTV17农业农村,http://[2409:8087:1a01:df::4025]:80/TVOD/88888888/224/3221225708/main.m3u8$LR•IPV6•13『线路7』
CCTV17农业农村,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226318/1.m3u8?$LR•IPV6•13『线路8』
CCTV17农业农村,http://58.57.40.22:9901/tsfile/live/0019_1.m3u8$LR•IPV4•13『线路9』
CCTV17农业农村,http://36.105.100.208:35455/gaoma/cctv17.m3u8$LR•IPV4•13『线路10』
CCTV17农业农村,http://120.238.94.10:9901/tsfile/live/1048_1.m3u8$LR•IPV4•13『线路11』
CCTV17农业农村,http://183.11.239.36:808/hls/35/index.m3u8$LR•IPV4•13『线路12』
CCTV17农业农村,http://120.76.248.139/live/bfgd/4200000204.m3u8$LR•IPV4•13『线路13』
CGTN英语,http://a21709.tv.netsite.cc/proxy/1162774257/1162774257.m3u8$LR•IPV4•5『线路1』
CGTN英语,https://english-livebkali.cgtn.com/live/encgtn_0.m3u8$LR•IPV4•5『线路2』
CGTN英语,https://live.mxdyeah.top/live.php?id=cgtnSD$LR•IPV4•5『线路3』
CGTN英语,https://0472.org/hls/cgtn.m3u8$LR•IPV4•5『线路4』
CGTN英语,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8$LR•IPV4•5『线路5』
CGTN纪录,https://english-livebkali.cgtn.com/live/doccgtn_0.m3u8$LR•IPV4•3『线路1』
CGTN纪录,https://0472.org/hls/cgtnd.m3u8$LR•IPV4•3『线路2』
CGTN纪录,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8$LR•IPV4•3『线路3』
CGTN俄语,https://0472.org/hls/cgtne.m3u8$LR•IPV4•4『线路1』
CGTN俄语,http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8$LR•IPV4•4『线路2』
CGTN俄语,http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8$LR•IPV4•4『线路3』
CGTN俄语,https://0472.org/hls/cgtne.m3u8$LR•IPV4•4『线路4』
CGTN法语,https://0472.org/hls/cgtnf.m3u8$LR•IPV4•4『线路1』
CGTN法语,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8$LR•IPV4•4『线路2』
CGTN法语,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8$LR•IPV4•4『线路3』
CGTN法语,https://0472.org/hls/cgtnf.m3u8$LR•IPV4•4『线路4』
CGTN西语,https://0472.org/hls/cgtnx.m3u8$LR•IPV4•2『线路1』
CGTN西语,https://0472.org/hls/cgtnx.m3u8$LR•IPV4•2『线路2』
CGTN阿语,https://0472.org/hls/cgtna.m3u8$LR•IPV4•2『线路1』
CGTN阿语,https://0472.org/hls/cgtna.m3u8$LR•IPV4•2『线路2』

卫视频道,#genre#
湖南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8$LR•IPV6•21『线路1』
湖南卫视,http://a21709.tv.netsite.cc/proxy/480409838/480409838.m3u8$LR•IPV4•21『线路2』
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8$LR•IPV4•21『线路3』
湖南卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=18$LR•IPV4•21『线路4』
湖南卫视,http://iptv.huuc.edu.cn/hls/hunanhd.m3u8$LR•IPV4•21『线路5』
湖南卫视,https://migu.188766.xyz/?migutoken=ec26188e91410ebeb44f54597d4eb02f&id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86&pp=1$LR•IPV4•21『线路6』
湖南卫视,https://live.mxdyeah.top/live.php?id=hunanHD$LR•IPV4•21『线路7』
湖南卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226307/index.m3u8?IASHttpSessionId=$LR•IPV4•21『线路8』
湖南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws$LR•IPV4•21『线路9』
湖南卫视,http://k.061899.xyz/m.php?id=hunws$LR•IPV4•21『线路10』
湖南卫视,http://t.061899.xyz/tl/tl.php?id=hunws$LR•IPV4•21『线路11』
湖南卫视,http://sh.lnott.top:880/dx31.m3u8$LR•IPV4•21『线路12』
湖南卫视,http://39.134.67.108/PLTV/88888888/224/3221226000/1.m3u8$LR•IPV4•21『线路13』
湖南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226307$LR•IPV4•21『线路14』
湖南卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/hunanHD/__op/default/__f/index.m3u8$LR•IPV4•21『线路15』
湖南卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/hunanHD/__op/default/__f/index.m3u8$LR•IPV4•21『线路16』
湖南卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873458.m3u8$LR•IPV4•21『线路17』
湖南卫视,http://iptv.huuc.edu.cn/hls/hunanhd.m3u8$LR•IPV4•21『线路18』
湖南卫视,http://124.116.183.146:9901/tsfile/live/0128_1.m3u8$LR•IPV4•21『线路19』
湖南卫视,http://113.57.111.4:1111/tsfile/live/1016_1.m3u8$LR•IPV4•21『线路20』
湖南卫视,http://58.19.43.46:9901/tsfile/live/1036_1.m3u8$LR•IPV4•21『线路21』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$LR•IPV4•35『线路1』
浙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8$LR•IPV6•35『线路2』
浙江卫视,http://a21709.tv.netsite.cc/proxy/257951448/257951448.m3u8$LR•IPV4•35『线路3』
浙江卫视,http://a21709.tv.netsite.cc/proxy/2059640241/2059640241.m3u8$LR•IPV4•35『线路4』
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8$LR•IPV4•35『线路5』
浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8$LR•IPV4•35『线路6』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$LR•IPV4•35『线路7』
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$LR•IPV4•35『线路8』
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$LR•IPV4•35『线路9』
浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8$LR•IPV4•35『线路10』
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$LR•IPV4•35『线路11』
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$LR•IPV4•35『线路12』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$LR•IPV4•35『线路13』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8$LR•IPV4•35『线路14』
浙江卫视,http://8.138.7.223/tv/zjws.m3u8$LR•IPV4•35『线路15』
浙江卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=19$LR•IPV4•35『线路16』
浙江卫视,http://iptv.huuc.edu.cn/hls/zjhd.m3u8$LR•IPV4•35『线路17』
浙江卫视,http://8.138.7.223/tv/dl/careryun.php?id=22$LR•IPV4•35『线路18』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$LR•IPV4•35『线路19』
浙江卫视,https://live.mxdyeah.top/live.php?id=zhejiangHD$LR•IPV4•35『线路20』
浙江卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226339/index.m3u8?IASHttpSessionId=$LR•IPV4•35『线路21』
浙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws$LR•IPV4•35『线路22』
浙江卫视,http://k.061899.xyz/m.php?id=zjws$LR•IPV4•35『线路23』
浙江卫视,http://t.061899.xyz/tl/tl.php?id=zjws$LR•IPV4•35『线路24』
浙江卫视,http://sh.lnott.top:880/dx32.m3u8$LR•IPV4•35『线路25』
浙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225959/1.m3u8$LR•IPV4•35『线路26』
浙江卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226339$LR•IPV4•35『线路27』
浙江卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/zhejiangHD/__op/default/__f/index.m3u8$LR•IPV4•35『线路28』
浙江卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/zhejiangHD/__op/default/__f/index.m3u8$LR•IPV4•35『线路29』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$LR•IPV4•35『线路30』
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$LR•IPV4•35『线路31』
浙江卫视,http://l.cztvcloud.com/channels/lantian/SXpinghu3/720p.m3u8$LR•IPV4•35『线路32』
浙江卫视,http://iptv.huuc.edu.cn/hls/zjhd.m3u8$LR•IPV4•35『线路33』
浙江卫视,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8$LR•IPV4•35『线路34』
浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8$LR•IPV4•35『线路35』
东方卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8$LR•IPV6•26『线路1』
东方卫视,http://a21709.tv.netsite.cc/proxy/694881013/694881013.m3u8$LR•IPV4•26『线路2』
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8$LR•IPV4•26『线路3』
东方卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=20$LR•IPV4•26『线路4』
东方卫视,http://8.138.7.223/tv/dl/careryun.php?id=20$LR•IPV4•26『线路5』
东方卫视,http://iptv.huuc.edu.cn/hls/dfhd.m3u8$LR•IPV4•26『线路6』
东方卫视,https://live.mxdyeah.top/live.php?id=shanghaiHD$LR•IPV4•26『线路7』
东方卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226345/index.m3u8?IASHttpSessionId=$LR•IPV4•26『线路8』
东方卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws$LR•IPV4•26『线路9』
东方卫视,http://k.061899.xyz/m.php?id=dfws$LR•IPV4•26『线路10』
东方卫视,http://t.061899.xyz/tl/tl.php?id=dfws$LR•IPV4•26『线路11』
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225942/1.m3u8$LR•IPV4•26『线路12』
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225960/1.m3u8$LR•IPV4•26『线路13』
东方卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226345$LR•IPV4•26『线路14』
东方卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/shanghaiHD/__op/default/__f/index.m3u8$LR•IPV4•26『线路15』
东方卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/shanghaiHD/__op/default/__f/index.m3u8$LR•IPV4•26『线路16』
东方卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873462.m3u8$LR•IPV4•26『线路17』
东方卫视,http://183.11.239.36:808/hls/114/index.m3u8$LR•IPV4•26『线路18』
东方卫视,http://120.76.248.139/live/bfgd/4200000093.m3u8$LR•IPV4•26『线路19』
东方卫视,http://112.46.85.60:8009/hls/31/index.m3u8$LR•IPV4•26『线路20』
东方卫视,http://58.221.214.82:9901/tsfile/live/0107_1.m3u8$LR•IPV4•26『线路21』
东方卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873462.m3u8$LR•IPV4•26『线路22』
东方卫视,http://183.11.239.36:808/hls/114/index.m3u8$LR•IPV4•26『线路23』
东方卫视,http://120.76.248.139/live/bfgd/4200000093.m3u8$LR•IPV4•26『线路24』
东方卫视,http://112.46.85.60:8009/hls/31/index.m3u8$LR•IPV4•26『线路25』
东方卫视,http://58.221.214.82:9901/tsfile/live/0107_1.m3u8$LR•IPV4•26『线路26』
北京卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$LR•IPV6•22『线路1』
北京卫视,http://a21709.tv.netsite.cc/proxy/1773564112/1773564112.m3u8$LR•IPV4•22『线路2』
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$LR•IPV4•22『线路3』
北京卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=17$LR•IPV4•22『线路4』
北京卫视,http://8.138.7.223/tv/dl/careryun.php?id=24$LR•IPV4•22『线路5』
北京卫视,http://39.150.96.141:65535/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•22『线路6』
北京卫视,http://iptv.huuc.edu.cn/hls/btv1hd.m3u8$LR•IPV4•22『线路7』
北京卫视,https://live.mxdyeah.top/live.php?id=beijingHD$LR•IPV4•22『线路8』
北京卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226450/index.m3u8?IASHttpSessionId=$LR•IPV4•22『线路9』
北京卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws$LR•IPV4•22『线路10』
北京卫视,http://k.061899.xyz/m.php?id=bjws$LR•IPV4•22『线路11』
北京卫视,http://t.061899.xyz/tl/tl.php?id=bjws$LR•IPV4•22『线路12』
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225927/1.m3u8$LR•IPV4•22『线路13』
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225931/1.m3u8$LR•IPV4•22『线路14』
北京卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226450$LR•IPV4•22『线路15』
北京卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/beijingHD/__op/default/__f/index.m3u8$LR•IPV4•22『线路16』
北京卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/beijingHD/__op/default/__f/index.m3u8$LR•IPV4•22『线路17』
北京卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003870776.m3u8$LR•IPV4•22『线路18』
北京卫视,http://223.105.252.8/PLTV/4/224/3221228115/index.m3u8$LR•IPV4•22『线路19』
北京卫视,http://58.57.40.22:9901/tsfile/live/1032_1.m3u8$LR•IPV4•22『线路20』
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8$LR•IPV4•22『线路21』
北京卫视,http://iptv.huuc.edu.cn/hls/btv1hd.m3u8$LR•IPV4•22『线路22』
江苏卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8$LR•IPV6•22『线路1』
江苏卫视,http://a21709.tv.netsite.cc/proxy/256947203/256947203.m3u8$LR•IPV4•22『线路2』
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8$LR•IPV4•22『线路3』
江苏卫视,http://42.225.117.174:11199/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•22『线路4』
江苏卫视,http://8.138.7.223/tv/dl/careryun.php?id=23$LR•IPV4•22『线路5』
江苏卫视,http://iptv.huuc.edu.cn/hls/jshd.m3u8$LR•IPV4•22『线路6』
江苏卫视,http://120.76.248.139/live/bfgd/4200000085.m3u8$LR•IPV4•22『线路7』
江苏卫视,https://live.mxdyeah.top/live.php?id=jiangsuHD$LR•IPV4•22『线路8』
江苏卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226310/index.m3u8?IASHttpSessionId=$LR•IPV4•22『线路9』
江苏卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jsws$LR•IPV4•22『线路10』
江苏卫视,http://k.061899.xyz/m.php?id=jsws$LR•IPV4•22『线路11』
江苏卫视,http://t.061899.xyz/tl/tl.php?id=jsws$LR•IPV4•22『线路12』
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225929/1.m3u8$LR•IPV4•22『线路13』
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8$LR•IPV4•22『线路14』
江苏卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226310$LR•IPV4•22『线路15』
江苏卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/jiangsuHD/__op/default/__f/index.m3u8$LR•IPV4•22『线路16』
江苏卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/jiangsuHD/__op/default/__f/index.m3u8$LR•IPV4•22『线路17』
江苏卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873461.m3u8$LR•IPV4•22『线路18』
江苏卫视,http://39.164.160.249:9901/tsfile/live/0127_1.m3u8$LR•IPV4•22『线路19』
江苏卫视,http://58.57.40.22:9901/tsfile/live/1031_1.m3u8$LR•IPV4•22『线路20』
江苏卫视,http://iptv.huuc.edu.cn/hls/jshd.m3u8$LR•IPV4•22『线路21』
江苏卫视,http://183.11.239.36:808/hls/38/index.m3u8$LR•IPV4•22『线路22』
安徽卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8$LR•IPV6•22『线路1』
安徽卫视,http://a21709.tv.netsite.cc/proxy/149472807/149472807.m3u8$LR•IPV4•22『线路2』
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8$LR•IPV4•22『线路3』
安徽卫视,http://222.169.85.8:9901/tsfile/live/0130_1.m3u8$LR•IPV4•22『线路4』
安徽卫视,http://iptv.huuc.edu.cn/hls/ahhd.m3u8$LR•IPV4•22『线路5』
安徽卫视,https://live.mxdyeah.top/live.php?id=anhuiSD$LR•IPV4•22『线路6』
安徽卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226391/index.m3u8?IASHttpSessionId=$LR•IPV4•22『线路7』
安徽卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws$LR•IPV4•22『线路8』
安徽卫视,http://k.061899.xyz/m.php?id=ahws$LR•IPV4•22『线路9』
安徽卫视,http://t.061899.xyz/tl/tl.php?id=ahws$LR•IPV4•22『线路10』
安徽卫视,http://sh.lnott.top:880/dx34.m3u8$LR•IPV4•22『线路11』
安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225923/1.m3u8$LR•IPV4•22『线路12』
安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225925/1.m3u8$LR•IPV4•22『线路13』
安徽卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226391$LR•IPV4•22『线路14』
安徽卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/anhuiSD/__op/default/__f/index.m3u8$LR•IPV4•22『线路15』
安徽卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/anhuiSD/__op/default/__f/index.m3u8$LR•IPV4•22『线路16』
安徽卫视,http://159.75.166.157/php/ah.php?id=ahws$LR•IPV4•22『线路17』
安徽卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873469.m3u8$LR•IPV4•22『线路18』
安徽卫视,http://iptv.huuc.edu.cn/hls/ahhd.m3u8$LR•IPV4•22『线路19』
安徽卫视,http://58.19.43.46:9901/tsfile/live/1040_1.m3u8$LR•IPV4•22『线路20』
安徽卫视,http://183.11.239.36:808/hls/40/index.m3u8$LR•IPV4•22『线路21』
安徽卫视,http://183.131.246.250:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•22『线路22』
重庆卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8$LR•IPV6•23『线路1』
重庆卫视,http://a21709.tv.netsite.cc/proxy/562106987/562106987.m3u8$LR•IPV4•23『线路2』
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8$LR•IPV4•23『线路3』
重庆卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=28$LR•IPV4•23『线路4』
重庆卫视,http://8.138.7.223/tv/dl/careryun.php?id=37$LR•IPV4•23『线路5』
重庆卫视,http://iptv.huuc.edu.cn/hls/cqhd.m3u8$LR•IPV4•23『线路6』
重庆卫视,https://live.mxdyeah.top/live.php?id=chongqingHD$LR•IPV4•23『线路7』
重庆卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226409/index.m3u8?IASHttpSessionId=$LR•IPV4•23『线路8』
重庆卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws$LR•IPV4•23『线路9』
重庆卫视,http://k.061899.xyz/m.php?id=cqws$LR•IPV4•23『线路10』
重庆卫视,http://t.061899.xyz/tl/tl.php?id=cqws$LR•IPV4•23『线路11』
重庆卫视,http://sh.lnott.top:880/dx46.m3u8$LR•IPV4•23『线路12』
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8$LR•IPV4•23『线路13』
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221226001/1.m3u8$LR•IPV4•23『线路14』
重庆卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226409$LR•IPV4•23『线路15』
重庆卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/chongqingHD/__op/default/__f/index.m3u8$LR•IPV4•23『线路16』
重庆卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/chongqingHD/__op/default/__f/index.m3u8$LR•IPV4•23『线路17』
重庆卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000004796458.m3u8$LR•IPV4•23『线路18』
重庆卫视,http://iptv.huuc.edu.cn/hls/cqhd.m3u8$LR•IPV4•23『线路19』
重庆卫视,http://120.76.248.139/live/bfgd/4200000107.m3u8$LR•IPV4•23『线路20』
重庆卫视,http://223.241.247.214:9901/tsfile/live/1007_1.m3u8$LR•IPV4•23『线路21』
重庆卫视,http://61.156.228.12:8154/tsfile/live/0142_1.m3u8$LR•IPV4•23『线路22』
重庆卫视,http://220.192.12.20:8003/udp/225.0.4.187:7980?$LR•IPV4•23『线路23』
四川卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8$LR•IPV6•25『线路1』
四川卫视,http://a21709.tv.netsite.cc/proxy/59757691/59757691.m3u8$LR•IPV4•25『线路2』
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8$LR•IPV4•25『线路3』
四川卫视,http://39.150.96.141:65535/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•25『线路4』
四川卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=27$LR•IPV4•25『线路5』
四川卫视,http://iptv.huuc.edu.cn/hls/schd.m3u8$LR•IPV4•25『线路6』
四川卫视,http://39.150.96.141:65535/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•25『线路7』
四川卫视,http://8.138.7.223/tv/dl/careryun.php?id=35$LR•IPV4•25『线路8』
四川卫视,http://222.169.85.8:9901/tsfile/live/0123_1.m3u8$LR•IPV4•25『线路9』
四川卫视,https://live.mxdyeah.top/live.php?id=sichuanHD$LR•IPV4•25『线路10』
四川卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226338/index.m3u8?IASHttpSessionId=$LR•IPV4•25『线路11』
四川卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws$LR•IPV4•25『线路12』
四川卫视,http://k.061899.xyz/m.php?id=scws$LR•IPV4•25『线路13』
四川卫视,http://t.061899.xyz/tl/tl.php?id=scws$LR•IPV4•25『线路14』
四川卫视,http://sh.lnott.top:880/dx45.m3u8$LR•IPV4•25『线路15』
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221225970/1.m3u8$LR•IPV4•25『线路16』
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221226014/1.m3u8$LR•IPV4•25『线路17』
四川卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226338$LR•IPV4•25『线路18』
四川卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv1HD/__op/default/__f/index.m3u8$LR•IPV4•25『线路19』
四川卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv1HD/__op/default/__f/index.m3u8$LR•IPV4•25『线路20』
四川卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887274.m3u8$LR•IPV4•25『线路21』
四川卫视,http://58.57.40.22:9901/tsfile/live/1046_1.m3u8$LR•IPV4•25『线路22』
四川卫视,http://iptv.huuc.edu.cn/hls/schd.m3u8$LR•IPV4•25『线路23』
四川卫视,http://124.116.183.146:9901/tsfile/live/0123_1.m3u8$LR•IPV4•25『线路24』
